      fo_v2	      Io_v2	      Eo_v2
  1.5006866e+004  6.7760921e-029  4.6453998e+003
  1.5007165e+004  9.3579193e-030  5.2605314e+003
  1.5010924e+004  1.9786970e-031  6.8829746e+003
  1.5012931e+004  4.4748584e-034  8.0192658e+003
  1.5018099e+004  8.5561679e-034  7.9224439e+003
  1.5019581e+004  1.7493604e-030  5.3988001e+003
  1.5020218e+004  1.2890783e-027  4.0098386e+003
  1.5028895e+004  5.4926168e-034  7.9927271e+003
  1.5032293e+004  1.0934006e-033  7.8777929e+003
  1.5037411e+004  3.1432527e-028  4.3342369e+003
  1.5047795e+004  2.1163101e-025  2.9422745e+003
  1.5048481e+004  2.8325612e-033  7.8269152e+003
  1.5049948e+004  1.3689239e-033  7.9601712e+003
  1.5067018e+004  1.8589996e-033  7.7697069e+003
  1.5071256e+004  8.5679968e-034  7.9215126e+003
  1.5080220e+004  3.3533532e-030  5.3330608e+003
  1.5087536e+004  2.4738838e-033  7.7060486e+003
  1.5095059e+004  7.5037663e-029  5.3118560e+003
  1.5095214e+004  2.6180582e-030  5.4578052e+003
  1.5097652e+004  1.0379568e-026  4.2276895e+003
  1.5098608e+004  1.0946601e-033  7.8766964e+003
  1.5098751e+004  1.4634547e-031  6.7815080e+003
  1.5103865e+004  1.3739765e-026  3.4742331e+003
  1.5110284e+004  6.6831206e-033  7.6357975e+003
  1.5130795e+004  2.8364772e-033  7.8256153e+003
  1.5135112e+004  4.5854219e-033  7.5587859e+003
  1.5138531e+004  3.9073228e-031  6.3648855e+003
  1.5142928e+004  2.0002271e-028  4.4459559e+003
  1.5144495e+004  5.3688256e-030  5.9339301e+003
  1.5145939e+004  2.4733142e-030  5.3987556e+003
  1.5153371e+004  4.5412906e-029  4.7335272e+003
  1.5160239e+004  1.0101347e-030  5.5102626e+003
  1.5161365e+004  6.4029380e-033  7.4748205e+003
  1.5168550e+004  1.8628561e-033  7.7681526e+003
  1.5188047e+004  1.8221297e-032  7.3836851e+003
  1.5189924e+004  1.7509724e-026  3.3497187e+003
  1.5203012e+004  2.2247402e-031  6.6718490e+003
  1.5204544e+004  3.7555997e-030  5.4577676e+003
  1.5211101e+004  2.1231432e-031  6.3680750e+003
  1.5211985e+004  2.4830147e-033  7.7041856e+003
  1.5213912e+004  1.3233639e-032  7.2851481e+003
  1.5215646e+004  8.0404304e-031  5.5562881e+003
  1.5223712e+004  2.2073912e-031  6.5233332e+003
  1.5237434e+004  1.9664336e-032  7.1789670e+003
  1.5242323e+004  1.6794973e-027  4.1150716e+003
  1.5242993e+004  8.6572368e-036  8.5501816e+003
  1.5243249e+004  2.5940557e-028  4.5495289e+003
  1.5245816e+004  1.1955818e-035  8.6672415e+003
  1.5247227e+004  1.7872253e-027  4.6845885e+003
  1.5256158e+004  1.4678420e-030  5.5102303e+003
  1.5257034e+004  5.9934833e-032  7.0648867e+003
  1.5261408e+004  6.7232506e-033  7.6335608e+003
  1.5262445e+004  1.3200163e-030  5.5959747e+003
  1.5262911e+004  2.5519919e-031  6.6722238e+003
  1.5266193e+004  7.8755211e-027  3.5010183e+003
  1.5270623e+004  4.7008814e-032  6.9426266e+003
  1.5273805e+004  6.0782603e-032  6.5290669e+003
  1.5274724e+004  7.6151646e-032  6.8118623e+003
  1.5279160e+004  6.2485507e-029  4.8143200e+003
  1.5299731e+004  1.3028046e-035  8.4247906e+003
  1.5300722e+004  5.5895816e-031  5.6294270e+003
  1.5301105e+004  1.1810800e-030  5.5562599e+003
  1.5317105e+004  4.6299819e-033  7.5560937e+003
  1.5324426e+004  2.8332135e-032  6.6776108e+003
  1.5328549e+004  6.9723519e-031  6.5535814e+003
  1.5330391e+004  7.7086672e-025  2.5513566e+003
  1.5331653e+004  4.8795447e-031  5.6566902e+003
  1.5337291e+004  8.6055632e-029  4.6452605e+003
  1.5339381e+004  1.9569481e-030  5.5959632e+003
  1.5348134e+004  8.6413043e-031  5.6787106e+003
  1.5357645e+004  5.5870080e-027  3.6421048e+003
  1.5369612e+004  8.9904058e-030  5.7933732e+003
  1.5371360e+004  4.0520920e-031  5.6929641e+003
  1.5371634e+004  8.3364144e-031  5.6294043e+003
  1.5379551e+004  6.4994903e-033  7.4715609e+003
  1.5382055e+004  3.9289753e-031  5.7019905e+003
  1.5385211e+004  7.7122180e-031  5.7049985e+003
  1.5387483e+004  2.2099340e-029  4.8879813e+003
  1.5397166e+004  9.1934665e-027  3.5896526e+003
  1.5397743e+004  7.3110423e-031  5.6566693e+003
  1.5421320e+004  1.3028046e-030  5.6770006e+003
  1.5423974e+004  4.1665759e-035  8.2909104e+003
  1.5424437e+004  5.8530104e-029  4.7334169e+003
  1.5429954e+004  5.5587776e-028  4.2123179e+003
  1.5431626e+004  6.1458124e-031  5.6929452e+003
  1.5433256e+004  2.5361755e-028  5.1560569e+003
  1.5433426e+004  2.9969486e-035  8.5551273e+003
  1.5437936e+004  1.7790137e-035  8.5638455e+003
  1.5439604e+004  8.1372807e-026  3.0686212e+003
  1.5440815e+004  5.8719087e-031  5.7019721e+003
  1.5449665e+004  1.8641433e-032  7.3797004e+003
  1.5454331e+004  2.9408935e-035  8.5200437e+003
  1.5456519e+004  7.3837893e-027  3.7735634e+003
  1.5459382e+004  3.9398465e-035  8.4940369e+003
  1.5460707e+004  2.4365723e-035  8.5377692e+003
  1.5462014e+004  1.0291515e-034  8.4621834e+003
  1.5465227e+004  3.1079877e-035  8.5197941e+003
  1.5466886e+004  6.6340585e-035  8.4242356e+003
  1.5472149e+004  8.6731987e-035  8.3803317e+003
  1.5477183e+004  2.4365723e-035  8.5548682e+003
  1.5478505e+004  2.2844376e-034  8.3303242e+003
  1.5480856e+004  1.6087157e-029  4.9546901e+003
  1.5481814e+004  5.6451995e-031  6.4262089e+003
  1.5482553e+004  5.4209986e-035  8.5663777e+003
  1.5482789e+004  4.0001778e-035  8.4936295e+003
  1.5484537e+004  1.1584553e-031  6.5525033e+003
  1.5484720e+004  2.9483518e-035  8.5635257e+003
  1.5485267e+004  1.5159305e-034  8.2741209e+003
  1.5493440e+004  2.0299218e-034  8.2116028e+003
  1.5501290e+004  1.0129297e-034  8.4614866e+003
  1.5503140e+004  5.4926168e-034  8.1426266e+003
  1.5504472e+004  8.1767232e-029  4.8142312e+003
  1.5514710e+004  3.7607919e-034  8.0670173e+003
  1.5528368e+004  5.2225102e-034  7.9845675e+003
  1.5529028e+004  1.3689239e-032  7.2802150e+003
  1.5531538e+004  6.6157532e-035  8.4233936e+003
  1.5533227e+004  1.1470419e-034  8.5422878e+003
  1.5544046e+004  1.4732597e-033  7.8950458e+003
  1.5557729e+004  2.3915491e-027  3.8958946e+003
  1.5561213e+004  2.4131221e-029  5.0146042e+003
  1.5561825e+004  1.0584718e-033  7.7982076e+003
  1.5563663e+004  8.6273873e-035  8.3792163e+003
  1.5577284e+004  2.9354812e-029  4.8879086e+003
  1.5581963e+004  1.5537434e-033  7.6938091e+003
  1.5589434e+004  3.7581949e-028  4.3018513e+003
  1.5602337e+004  2.2697566e-034  8.3288785e+003
  1.5604985e+004  4.6792828e-033  7.5816109e+003
  1.5614680e+004  3.6465259e-035  8.1482515e+003
  1.5620175e+004  2.0643308e-032  7.1727762e+003
  1.5630051e+004  9.3256540e-030  5.0678617e+003
  1.5631331e+004  3.6322798e-033  7.4613645e+003
  1.5634433e+004  1.2161280e-031  6.7276553e+003
  1.5642108e+004  1.2259685e-026  3.6965961e+003
  1.5642952e+004  2.1685992e-029  4.9546296e+003
  1.5647601e+004  1.5068822e-034  8.2722873e+003
  1.5653968e+004  3.0994119e-029  5.6418083e+003
  1.5657788e+004  1.5512411e-027  4.0095278e+003
  1.5660142e+004  5.8516629e-033  7.3327808e+003
  1.5671335e+004  9.4684589e-031  6.2891228e+003
  1.5687626e+004  1.9691523e-032  7.1955012e+003
  1.5687882e+004  9.5979680e-035  8.2251526e+003
  1.5688539e+004  7.4315482e-030  5.1145834e+003
  1.5691290e+004  6.1770241e-027  4.0487459e+003
  1.5694770e+004  6.6769680e-035  8.3278064e+003
  1.5695788e+004  2.8240950e-034  8.1146979e+003
  1.5696071e+004  3.2009530e-032  6.8932289e+003
  1.5700032e+004  2.0205951e-034  8.2093146e+003
  1.5701577e+004  3.2959400e-029  5.0145530e+003
  1.5705046e+004  1.7369179e-032  7.0491115e+003
  1.5705226e+004  6.9259491e-032  6.7278631e+003
  1.5711758e+004  9.4640995e-035  8.4228947e+003
  1.5723444e+004  2.1427885e-034  7.9962333e+003
  1.5725528e+004  5.2033052e-028  4.3839125e+003
  1.5726930e+004  6.4176983e-032  7.0570170e+003
  1.5735185e+004  3.4023524e-035  8.5106846e+003
  1.5737537e+004  1.2208978e-029  5.1548771e+003
  1.5753379e+004  1.2893752e-029  5.0678177e+003
  1.5754307e+004  2.0374141e-027  4.1148333e+003
  1.5756862e+004  1.3758760e-027  4.5109897e+003
  1.5758979e+004  5.4812460e-034  8.1398231e+003
  1.5762271e+004  2.4744535e-035  8.5914576e+003
  1.5763315e+004  3.9307851e-025  2.6797668e+003
  1.5764230e+004  5.7780234e-026  3.1859205e+003
  1.5774486e+004  3.3882800e-034  7.8695373e+003
  1.5776890e+004  9.7382136e-033  6.8950330e+003
  1.5778050e+004  5.1698661e-030  5.1888179e+003
  1.5790896e+004  3.6289359e-035  8.6654860e+003
  1.5798478e+004  1.0379568e-029  5.1145449e+003
  1.5810492e+004  4.5131451e-030  5.2164889e+003
  1.5819379e+004  1.3386878e-035  8.7330113e+003
  1.5823607e+004  3.7677259e-034  8.0636389e+003
  1.5837138e+004  1.7198054e-029  5.1548344e+003
  1.5840861e+004  8.1842577e-030  5.2372904e+003
  1.5842129e+004  1.8491805e-028  4.4587136e+003
  1.5842580e+004  3.4377896e-026  3.0716984e+003
  1.5845700e+004  6.8152109e-028  4.2121321e+003
  1.5846098e+004  9.9055660e-036  8.7942353e+003
  1.5848000e+004  4.1245759e-027  3.7953912e+003
  1.5848881e+004  1.1307831e-033  7.7343148e+003
  1.5852184e+004  3.7486880e-030  5.2532818e+003
  1.5854698e+004  5.1615400e-032  6.9325087e+003
  1.5857295e+004  7.1594440e-035  7.9963531e+003
  1.5863488e+004  3.6364640e-030  5.2624440e+003
  1.5866199e+004  2.1393375e-028  4.9875887e+003
  1.5869418e+004  7.3363374e-030  5.1887870e+003
  1.5869431e+004  1.4661530e-035  8.8493164e+003
  1.5893035e+004  5.2623448e-034  7.9805492e+003
  1.5895651e+004  6.4399026e-030  5.2164604e+003
  1.5908592e+004  3.2929057e-030  6.1415712e+003
  1.5913193e+004  1.1761949e-029  5.2386169e+003
  1.5915473e+004  3.2090708e-026  3.2154159e+003
  1.5929770e+004  5.4147611e-030  5.2532561e+003
  1.5931152e+004  4.6631490e-028  4.3017040e+003
  1.5939231e+004  5.1686759e-030  5.2624191e+003
  1.5940189e+004  1.0075794e-033  7.5901604e+003
  1.5941986e+004  1.0201859e-029  5.2654721e+003
  1.5942123e+004  1.3510745e-028  4.5264413e+003
  1.5966652e+004  1.4975430e-033  7.8903045e+003
  1.5985385e+004  1.7433288e-032  6.9181598e+003
  1.6000944e+004  4.7160597e-026  3.3492356e+003
  1.6010037e+004  6.5415294e-028  4.3837939e+003
  1.6010634e+004  8.6273873e-032  6.7987228e+003
  1.6017263e+004  2.7269633e-029  5.4782362e+003
  1.6021989e+004  2.8208455e-027  3.8863244e+003
  1.6027823e+004  2.0322601e-028  4.5872599e+003
  1.6032939e+004  1.9269893e-033  7.4366094e+003
  1.6034481e+004  7.9887586e-026  3.2945658e+003
  1.6044242e+004  1.0886275e-033  7.7926295e+003
  1.6069943e+004  2.3441171e-033  7.0454721e+003
  1.6076251e+004  1.3052067e-024  2.3079681e+003
  1.6082098e+004  2.3554793e-028  4.4586164e+003
  1.6092407e+004  1.6124242e-026  3.4736928e+003
  1.6100368e+004  7.8429473e-033  7.2733100e+003
  1.6100902e+004  7.8700827e-029  4.6413135e+003
  1.6102171e+004  8.2828405e-033  7.1002867e+003
  1.6121371e+004  3.1621269e-034  7.8347061e+003
  1.6121540e+004  3.1230526e-025  2.7989327e+003
  1.6126423e+004  1.6232271e-033  7.6872330e+003
  1.6147322e+004  1.7437302e-028  4.5263603e+003
  1.6154556e+004  1.4517081e-035  8.8466316e+003
  1.6162922e+004  6.2788383e-029  4.6887272e+003
  1.6169761e+004  3.9389394e-027  3.9696474e+003
  1.6185361e+004  1.0793923e-026  3.5892445e+003
  1.6204098e+004  3.0073176e-031  6.6549917e+003
  1.6205724e+004  2.6544790e-028  4.5871914e+003
  1.6208591e+004  1.7001189e-035  8.0348301e+003
  1.6209420e+004  2.9605970e-030  5.9826452e+003
  1.6213198e+004  5.1639175e-033  7.0971255e+003
  1.6214815e+004  1.0324744e-028  4.7296064e+003
  1.6215483e+004  4.9863103e-033  7.5738066e+003
  1.6223643e+004  9.8034581e-036  8.7906545e+003
  1.6257345e+004  4.3750125e-029  4.7640502e+003
  1.6257399e+004  1.0393918e-028  4.6412545e+003
  1.6260576e+004  2.7515620e-026  3.3949001e+003
  1.6276764e+004  1.4463696e-026  3.6962829e+003
  1.6291442e+004  3.8201402e-029  4.7921251e+003
  1.6295672e+004  1.4088972e-027  4.0455814e+003
  1.6302483e+004  8.3768222e-029  4.6886755e+003
  1.6302842e+004  1.5131406e-035  8.2140546e+003
  1.6303629e+004  1.3282484e-035  8.7284083e+003
  1.6312540e+004  6.8450921e-029  4.8144458e+003
  1.6315713e+004  3.9671562e-033  7.4519997e+003
  1.6335340e+004  3.1752600e-029  4.8294386e+003
  1.6337416e+004  2.6926462e-035  8.0615755e+003
  1.6339602e+004  2.8978727e-033  7.2697439e+003
  1.6341098e+004  1.3895664e-028  4.7295656e+003
  1.6347330e+004  3.0787845e-029  4.8387346e+003
  1.6350523e+004  6.0433716e-029  4.8418316e+003
  1.6360040e+004  3.8183813e-034  7.6630471e+003
  1.6364547e+004  4.9031965e-027  3.7951468e+003
  1.6373524e+004  5.9276056e-029  4.7640086e+003
  1.6392929e+004  3.6189226e-035  8.6597557e+003
  1.6399806e+004  5.2069007e-029  4.7920869e+003
  1.6403138e+004  1.0343781e-027  4.1143212e+003
  1.6407026e+004  1.7111154e-027  4.3226730e+003
  1.6419327e+004  4.5822555e-025  2.9092660e+003
  1.6421699e+004  3.4369981e-028  4.8052039e+003
  1.6421787e+004  9.3514573e-029  4.8133390e+003
  1.6433589e+004  6.5777793e-033  7.3213722e+003
  1.6433954e+004  4.3800523e-029  4.8294042e+003
  1.6443654e+004  4.1781045e-029  4.8387012e+003
  1.6447296e+004  2.7351383e-031  6.5004887e+003
  1.6447368e+004  3.3851608e-027  3.8861306e+003
  1.6450750e+004  1.9124025e-026  3.4872232e+003
  1.6470251e+004  1.3749259e-024  2.4289805e+003
  1.6479533e+004  4.6706712e-033  7.2924611e+003
  1.6485435e+004  4.8048441e-029  5.3015071e+003
  1.6488693e+004  2.4847305e-035  8.5845323e+003
  1.6494454e+004  1.2752029e-025  2.8051368e+003
  1.6494755e+004  1.5612746e-027  4.1760379e+003
  1.6507858e+004  9.5736886e-034  7.4817891e+003
  1.6524421e+004  4.7794651e-027  3.9694911e+003
  1.6563362e+004  2.4693309e-025  2.9413314e+003
  1.6572709e+004  6.0614887e-028  4.2308812e+003
  1.6577777e+004  2.2875958e-032  7.1813397e+003
  1.6587331e+004  3.4496839e-035  8.5025375e+003
  1.6595216e+004  1.7285395e-027  4.0454533e+003
  1.6596357e+004  5.4560620e-030  5.8112906e+003
  1.6611453e+004  2.7025846e-026  3.5717978e+003
  1.6638477e+004  4.8459541e-028  4.2789814e+003
  1.6642642e+004  9.3967851e-026  3.0679207e+003
  1.6659554e+004  1.2837466e-027  4.1142145e+003
  1.6667456e+004  1.6363617e-025  3.0111254e+003
  1.6685141e+004  9.7158163e-035  8.4135393e+003
  1.6693371e+004  7.9814041e-028  4.3204519e+003
  1.6717363e+004  1.9587513e-027  4.1759475e+003
  1.6726620e+004  6.6478207e-026  3.1853914e+003
  1.6738521e+004  3.3843814e-028  4.3553832e+003
  1.6740498e+004  7.0595870e-034  7.4732390e+003
  1.6743121e+004  4.0029420e-035  7.9837740e+003
  1.6747704e+004  9.7471870e-027  3.6488549e+003
  1.6758030e+004  5.1770135e-031  6.3342412e+003
  1.6758963e+004  2.0949772e-032  7.0311416e+003
  1.6768658e+004  7.6838574e-028  4.2308033e+003
  1.6774425e+004  2.9571905e-028  4.3838577e+003
  1.6778519e+004  6.9659331e-035  8.3172943e+003
  1.6782397e+004  1.8133402e-034  7.8702748e+003
  1.6797167e+004  2.2582878e-024  2.5409821e+003
  1.6805566e+004  5.3294120e-028  4.4055268e+003
  1.6811306e+004  4.1598656e-024  2.0763550e+003
  1.6811473e+004  9.2019379e-026  3.2941596e+003
  1.6813463e+004  6.1983957e-028  4.2789131e+003
  1.6820731e+004  2.4608169e-028  4.4216904e+003
  1.6833539e+004  2.3827545e-028  4.4311183e+003
  1.6851987e+004  1.0289145e-027  4.3203880e+003
  1.6863524e+004  7.2024342e-027  3.7185974e+003
  1.6864465e+004  1.0218315e-034  8.2135675e+003
  1.6875517e+004  1.1646067e-025  3.1048242e+003
  1.6884306e+004  4.3941947e-028  4.3553281e+003
  1.6894438e+004  3.1847790e-026  3.3945831e+003
  1.6910581e+004  3.8617068e-028  4.3838069e+003
  1.6929659e+004  7.0206819e-028  4.4063157e+003
  1.6941381e+004  3.0830410e-034  8.1021379e+003
  1.6944491e+004  3.2484733e-028  4.4216448e+003
  1.6948905e+004  2.7712729e-034  7.6727890e+003
  1.6954439e+004  3.1001257e-028  4.4310739e+003
  1.6957167e+004  6.1218023e-028  4.4342150e+003
  1.6961854e+004  1.0923940e-026  3.7812032e+003
  1.6973719e+004  2.2293553e-026  3.4869717e+003
  1.6990921e+004  4.0427724e-032  6.8698531e+003
  1.6994057e+004  2.0374141e-034  7.6471939e+003
  1.7010581e+004  2.4103455e-034  7.9827696e+003
  1.7045158e+004  4.2557813e-027  3.8368280e+003
  1.7048219e+004  3.1774542e-026  3.5715950e+003
  1.7050465e+004  1.6729359e-025  3.1906368e+003
  1.7069199e+004  8.5601090e-025  2.6443474e+003
  1.7077520e+004  3.9407537e-034  7.8551459e+003
  1.7090728e+004  1.6153971e-028  5.1103120e+003
  1.7100002e+004  2.0178055e-029  5.6263297e+003
  1.7115237e+004  3.4117665e-027  3.8856071e+003
  1.7117098e+004  1.1568560e-026  3.6486886e+003
  1.7118871e+004  3.8599288e-034  7.4127500e+003
  1.7134451e+004  8.9532208e-028  4.6074029e+003
  1.7145242e+004  8.9346861e-025  2.5501462e+003
  1.7151914e+004  1.3610664e-033  7.7187841e+003
  1.7162489e+004  2.0150197e-030  6.1551754e+003
  1.7168882e+004  9.0610661e-024  2.1899988e+003
  1.7173584e+004  5.6283267e-027  3.9276558e+003
  1.7180132e+004  8.6313613e-027  3.7184586e+003
  1.7198184e+004  6.1063163e-026  3.2688038e+003
  1.7209679e+004  4.4851740e-025  2.6788690e+003
  1.7221286e+004  2.3904480e-027  3.9630753e+003
  1.7236943e+004  1.3218412e-026  3.7810855e+003
  1.7246321e+004  1.2522161e-033  7.5729761e+003
  1.7259370e+004  2.0906402e-027  3.9919441e+003
  1.7277752e+004  1.8070880e-034  7.8502409e+003
  1.7282601e+004  3.5357317e-025  2.7982551e+003
  1.7285133e+004  3.7668584e-027  4.0146576e+003
  1.7287495e+004  5.1973181e-027  3.8367266e+003
  1.7293916e+004  1.6337263e-031  6.6964471e+003
  1.7296526e+004  6.3194502e-025  2.7394035e+003
  1.7308297e+004  1.7425261e-027  4.0302922e+003
  1.7321991e+004  1.6833689e-027  4.0398498e+003
  1.7323168e+004  4.5507114e-026  3.3395364e+003
  1.7325179e+004  3.3126786e-027  4.0430335e+003
  1.7331853e+004  4.2012575e-027  3.8855181e+003
  1.7347112e+004  2.9619607e-035  8.0536511e+003
  1.7359176e+004  5.1758216e-025  2.9087459e+003
  1.7369997e+004  6.9852073e-027  3.9275782e+003
  1.7374769e+004  2.4653540e-033  7.4167932e+003
  1.7402082e+004  2.9859278e-027  3.9630033e+003
  1.7428144e+004  2.6259067e-027  3.9918777e+003
  1.7428908e+004  6.9451127e-026  3.4030198e+003
  1.7436060e+004  1.8513106e-025  3.0107195e+003
  1.7448804e+004  4.7389191e-027  4.0139505e+003
  1.7461660e+004  2.2073912e-027  4.0302325e+003
  1.7466119e+004  3.8457345e-024  2.2948453e+003
  1.7471862e+004  2.1099847e-027  4.0397917e+003
  1.7486910e+004  9.2956400e-025  2.8264363e+003
  1.7510860e+004  1.3239735e-025  3.1045022e+003
  1.7518104e+004  2.7194388e-026  3.4594156e+003
  1.7535985e+004  2.4967744e-023  1.8565991e+003
  1.7554115e+004  1.0348545e-032  7.2491639e+003
  1.7581908e+004  1.9137240e-025  3.1903770e+003
  1.7592930e+004  2.1871537e-026  3.5088641e+003
  1.7647073e+004  3.4496839e-025  2.9056964e+003
  1.7648341e+004  7.0384867e-026  3.2685906e+003
  1.7655048e+004  3.6189226e-026  3.5514864e+003
  1.7698416e+004  1.9686989e-030  5.9621477e+003
  1.7699501e+004  1.7009020e-031  6.5098949e+003
  1.7705780e+004  1.5398531e-026  3.5873832e+003
  1.7709456e+004  5.2890698e-026  3.3393586e+003
  1.7713863e+004  3.0135562e-024  2.3912351e+003
  1.7737939e+004  2.8111194e-035  8.0138953e+003
  1.7746036e+004  1.3485880e-026  3.6166402e+003
  1.7759520e+004  1.7810631e-029  5.4264074e+003
  1.7764839e+004  8.1391546e-026  3.4028689e+003
  1.7779011e+004  2.4287303e-026  3.6390827e+003
  1.7782098e+004  2.6012333e-025  2.9774036e+003
  1.7794190e+004  1.4769959e-024  2.3068298e+003
  1.7795360e+004  5.2454083e-035  8.1838313e+003
  1.7797865e+004  1.1266248e-026  3.6554975e+003
  1.7808697e+004  1.1428239e-032  7.0690129e+003
  1.7812701e+004  1.0836257e-026  3.6651826e+003
  1.7814347e+004  3.2127675e-026  3.4592854e+003
  1.7853993e+004  1.5373732e-024  2.4281225e+003
  1.7857888e+004  2.6036302e-026  3.5087498e+003
  1.7859398e+004  1.4056568e-023  1.9628959e+003
  1.7874875e+004  1.1050433e-028  4.9029578e+003
  1.7895474e+004  4.3368989e-026  3.5513834e+003
  1.7895890e+004  4.0047858e-025  3.0417502e+003
